 Q88BH4	667	703
 Q88BW4	1	42
 G3XDC3	143	159
 Q87U98	1	15
 Q87UR4	1	68
 Q87UR4	456	478
 Q87UV8	1	45
 Q87V22	1	21
 Q87VH3	1	13
 Q87VI1	271	328
 Q87VN8	71	126
 Q87W70	1	56
 Q87W70	2533	2550
 Q87WC4	1	35
 Q87XK3	1	15
 Q87XK3	628	643
 Q87XP6	1	18
 Q87Y41	1	53
 Q87YJ6	1	18
 Q87Z53	1	40
 Q87ZN8	1	101
 Q87ZN8	769	784
 Q881N2	391	444
 Q881Q1	241	265
 Q882E2	1	13
 Q882N9	1	40
 Q883M0	1	15
 Q884L9	1	61
 Q884Q5	1	24
 Q885B1	67	84
 Q885B1	130	155
 Q885M4	1	25
 Q885U5	1	18
 Q885Z3	1	28
 Q888N7	1	76
 Q888N7	112	147
 Q888T2	164	186
 Q88BB8	1	76
 Q88BG9	1	52
 Q88BR9	1	22
 Q88BR9	676	714
 Q8RSY1	1	131
 Q8RSY1	200	277
 Q8RSY1	354	382
 Q8RSY1	489	511
 D3NQ15	1	70
 Q87V21	1	30
 Q87VQ6	1	18
 Q87VZ4	1	19
 Q87W24	63	79
 Q87WM4	203	217
 Q87WM4	411	427
 Q87X22	1	24
 Q87XA8	122	175
 Q87XR1	1	109
 Q87YA2	1	14
 Q87YC6	1	16
 Q87YK1	1	82
 Q87Z48	1	27
 Q87Z85	50	62
 Q87ZE0	1	25
 Q87ZG5	1	30
 Q87ZG5	167	218
 Q87ZG5	520	561
 Q87ZI2	352	369
 Q87ZJ8	1	40
 Q87ZP1	1	20
 Q880I2	1	32
 Q880M5	1	137
 Q881B4	1	26
 Q881B4	490	576
 Q881N0	1	105
 Q881N0	655	758
 Q881N0	851	866
 Q881U7	1	20
 Q883M3	1	21
 Q884Y6	1	61
 Q885Y0	1	32
 Q885Y0	314	366
 Q886J4	1	19
 Q886S3	1	18
 Q886T5	1	131
 Q887N4	1	15
 Q888Q2	405	425
 Q888Q2	464	478
 Q888T8	1	13
 Q889E2	1	16
 Q889R5	1	43
 Q889V2	1	55
 Q88A10	698	713
 Q88A85	1	15
 Q88AL3	1	22
 Q88AU7	1	18
 Q88BF6	1	28
 Q88BF6	106	221
 Q88BF6	266	287
 Q87UV6	430	452
 Q87WH3	1	21
 Q87WL6	1	14
 Q87WL6	204	226
 Q87XI8	1	48
 Q87YX8	1	22
 Q87Z34	1	15
 Q87ZL2	47	225
 Q87ZL2	621	674
 Q881E7	1	41
 Q882S4	1	18
 Q883M7	1	29
 Q886I4	1	225
 Q888X4	1	39
 Q888X4	75	98
 Q889U1	111	189
 Q88BK3	73	164
